Annual return,-0.07190196333634225
Cumulative returns,-0.32030972863192864
Annual volatility,0.09274263696143616
Sharpe ratio,-0.7580881623831031
Calmar ratio,-0.19410529397200724
Stability,0.9414483919186664
Max drawdown,-0.3704276264959138
Omega ratio,0.8839888843939262
Sortino ratio,-1.0246872202556285
Skew,-0.0634978148363066
Kurtosis,0.2901354446773281
Tail ratio,0.8946421433362994
Daily value at risk,-0.011963470377842633
Alpha,-0.05696831364266619
Beta,0.4238052465022742
