Date,Original,EW,GMV,MSR
2014-06-10,1414.386295784358,1434.9626126233998,1327.7896461736057,1592.5591265760675
2014-06-11,1414.545509733616,1434.8605592433867,1327.3870404719703,1584.8543515718388
2014-06-12,1404.8108595085478,1429.4037706013946,1327.4154794527549,1571.3323979914737
2014-06-13,1403.380607306889,1422.609282951544,1322.3071621907563,1578.3307938163348
2014-06-16,1399.0509480339233,1418.44397987981,1318.280738772772,1584.6449816540248
2014-06-17,1403.9136980903515,1420.3302289389283,1317.1687798646947,1587.7115841552657
2014-06-18,1410.0781692278524,1426.8958725271036,1320.66116033668,1593.2565157382683
2014-06-19,1410.8697644457052,1431.5584147252766,1324.4240244519049,1590.2887122759905
2014-06-20,1411.6224106424172,1432.3194837401907,1323.9735010834072,1588.139775795982
2014-06-23,1413.663562700349,1430.6262734698716,1317.300736584727,1596.9347946598323
2014-06-24,1404.7967707147611,1422.6630156449494,1315.2660466075324,1588.1366951142047
2014-06-25,1408.8798801571484,1422.9138126606688,1313.0484810590826,1592.35024021681
2014-06-26,1406.298632435868,1423.5003148136523,1311.7628071086226,1587.3560607671059
2014-06-27,1412.6412747631546,1433.4523189104393,1319.1129529032662,1602.4144228175624
2014-06-30,1410.8973422976665,1432.3116026688767,1316.347910346571,1594.1958783619903
2014-07-01,1423.0714589559673,1445.6624636217136,1327.0902660425143,1599.140733678888
2014-07-02,1422.7165116143049,1447.2568744317387,1328.280294237494,1597.2432839364483
2014-07-03,1430.2679603336073,1455.1435860123129,1338.1263969454212,1601.7787866313033
2014-07-08,1422.0498401231366,1443.7251881844531,1324.0529479020838,1591.5581666003395
2014-07-09,1419.1145900409608,1441.919204241164,1321.7458561471315,1594.4863354233378
2014-07-10,1412.0425217439279,1435.93981010497,1320.468757429966,1588.2311429621557
2014-07-11,1418.0500393092468,1440.4806529331538,1322.4818962423808,1599.0864035957243
2014-07-14,1423.9584686782014,1447.5160878805723,1328.153276349589,1604.8353680359398
2014-07-15,1420.0388945375992,1439.9075334406252,1322.7300228602546,1603.8615292713948
2014-07-16,1432.1876231602498,1453.3500922223523,1329.580520880047,1632.8493416551191
2014-07-17,1422.3960391454416,1441.1863404220549,1321.7148454992212,1635.5816865255567
2014-07-18,1433.6838943880587,1451.1249979311597,1329.1356262451375,1641.1792340565064
2014-07-21,1427.2768701161338,1443.6102747583368,1323.5115242966842,1637.4100124426093
2014-07-22,1434.1510039093637,1452.7549840440122,1330.3802521560103,1646.606784433169
2014-07-23,1434.4995585767326,1449.682778681958,1315.4288181365139,1656.7232786122847
2014-07-24,1430.540943326505,1446.8656277105604,1311.5587878232582,1648.8356813434061
2014-07-25,1421.6832806666625,1434.071917534397,1295.931248681048,1651.801229581535
2014-07-28,1417.9806184305262,1429.7131404784648,1294.5210418714898,1643.573432573851
2014-07-29,1415.9088291005692,1427.8269063776831,1291.2684903292168,1642.849760904376
2014-07-30,1413.1510571860583,1422.8670380508152,1289.9169697887776,1635.384617806182
2014-07-31,1388.821175994445,1402.6049090006952,1280.282857912472,1616.3618789374054
2014-08-01,1384.9190508031684,1398.952363415604,1274.7238175840932,1607.8319209782333
2014-08-04,1391.096495680386,1401.552567358038,1281.2203626440312,1617.6709523902796
2014-08-05,1382.6876711034902,1393.613291949608,1280.776489491357,1613.6800699122325
2014-08-06,1380.5875147980062,1391.9463963751268,1273.3521884915892,1604.9801085205313
2014-08-07,1373.1831847723724,1381.3277387695034,1259.6749882596423,1610.612666731293
2014-08-08,1379.1842111284886,1385.8877494875087,1264.069945164703,1614.1263596918234
2014-08-11,1387.8007738350902,1396.1771672854468,1269.147107735165,1619.1103976627273
2014-08-12,1388.7134140120525,1395.5229294533697,1269.5633423005122,1628.1328568233332
2014-08-13,1398.2134291251166,1401.8361571389185,1270.9975327354598,1644.3550948120153
2014-08-14,1403.186143219795,1405.380750250157,1277.7042864577909,1654.1672885100022
2014-08-15,1405.7203696930835,1407.1700998882022,1275.4485915401576,1663.2790907329945
2014-08-18,1415.6849989736834,1416.6461109574682,1285.5511633138258,1673.113076722986
2014-08-19,1423.5175965595645,1422.6777564161632,1290.232722319599,1687.886103923745
2014-08-20,1418.8239312912985,1418.553468574558,1286.0069845854819,1680.2430535961698
2014-08-21,1425.1184594814767,1425.3897034834667,1293.6342741776464,1690.7196344860813
2014-08-22,1426.6480848219621,1424.381050356732,1291.7991521674292,1691.489895029829
2014-08-26,1424.1248869050812,1426.2870239639767,1300.6093541271232,1690.2669072311496
2014-08-27,1429.993612524666,1430.354694014063,1308.0935050564606,1693.240390578419
2014-08-28,1430.9489957103426,1428.258552365114,1305.4971422017254,1692.7799721825759
2014-08-29,1437.3508916772093,1432.8535859010822,1310.9543614208856,1707.5226192331368
2014-09-03,1431.2944214932343,1429.5229959563303,1310.4601546382971,1694.6309357721855
2014-09-04,1437.805944367161,1434.4163492687119,1312.301419092526,1703.4330261714638
2014-09-05,1442.3823410636799,1437.5192503214416,1310.8195860897233,1715.0886694569217
2014-09-08,1444.9372123118558,1435.9776186896718,1306.8725641568149,1730.0440304389124
2014-09-09,1440.0845821239561,1431.1688644444707,1304.2217447999278,1733.2903376451734
2014-09-10,1445.3207264559737,1432.7190220778457,1304.8100298713114,1745.7454201012588
2014-09-11,1445.2649709559194,1431.3554488956668,1301.5435340737251,1750.5665795516904
2014-09-12,1441.621792001881,1428.7505501716837,1302.0684867269101,1746.8094679780688
2014-09-15,1434.65660791863,1423.8639626363324,1302.1854219401775,1728.906185007962
2014-09-16,1440.907845385622,1428.148596926856,1305.2220674650514,1733.9500561095401
2014-09-17,1441.5851551200192,1430.018664685306,1305.6462009879135,1733.7838221856011
2014-09-18,1447.205989176781,1437.3686068850004,1311.3507621352496,1738.409691876702
2014-09-19,1452.8922954619475,1438.461477893237,1315.7488826626095,1754.2583760685543
2014-09-22,1438.094739826765,1426.3605372599445,1308.7026904989095,1739.9572836333703
2014-09-23,1429.9765183581255,1417.928420493691,1295.9089219751565,1735.1109133434522
2014-09-24,1441.808662543431,1427.441150227757,1302.9240367749894,1742.564816868481
2014-09-25,1416.517678279889,1404.066014689446,1290.7555040014083,1709.4326876374193
2014-09-26,1424.6324215111156,1409.0903241477629,1295.760429325546,1726.0794468992024
2014-09-29,1422.681345985041,1407.7029251554513,1294.95175505693,1723.8763358012945
2014-09-30,1419.4624865295355,1402.8118369686777,1291.4030802991404,1725.7581232439688
2014-10-01,1401.1834087504694,1385.4210234431998,1279.7869285657046,1704.3806758556514
2014-10-02,1394.4244618498508,1377.1766894121583,1271.6801740673789,1697.9608698858224
2014-10-07,1378.9663296704534,1363.5627839409362,1254.6211363098853,1682.9852087666713
2014-10-08,1394.5764256327975,1372.471327863101,1260.5445254978488,1708.641162220746
2014-10-09,1375.340908716641,1353.676610914962,1248.4743952483268,1691.368878087599
2014-10-10,1338.1452788149772,1322.9914163056092,1236.2876220269932,1644.395065074005
2014-10-13,1318.3773026325175,1311.544479565551,1229.500052397594,1623.4054099175937
2014-10-14,1323.9553734318035,1319.35250742568,1232.3533747010829,1623.2438672547803
2014-10-15,1306.8465868644657,1301.537950830402,1207.2912429425617,1602.501673929553
2014-10-16,1299.6369583321518,1298.7864528204511,1199.2006615890036,1580.9271779975095
2014-10-17,1315.006971253078,1316.3830088250718,1214.2686418928301,1611.5144989113007
2014-10-20,1326.8029168503103,1321.1132454872231,1211.6301260429389,1629.5578842818709
2014-10-21,1352.4194952310427,1346.1450897932891,1226.4672210217955,1659.6112344335772
2014-10-22,1355.5111305088662,1351.5985953470538,1239.5641529460954,1662.3284602786364
2014-10-23,1371.209435748021,1363.6129115180104,1252.5620257929384,1683.3346133888854
2014-10-24,1381.6588156684193,1368.5439208957278,1257.5201160919403,1712.3829906998287
2014-10-27,1379.5980503107457,1365.569984804934,1254.1219344791823,1709.711651697119
2014-10-28,1393.4154255700141,1379.1618807354653,1257.7446365469077,1731.9358330399323
2014-10-29,1395.3220270388406,1383.348104045215,1266.2675561329534,1735.9563331822649
2014-10-30,1392.6927314037857,1389.6082179148991,1274.3609102547605,1745.0829851063377
2014-10-31,1420.790243684751,1413.4226736120174,1288.0379571657456,1777.3991871461062
2014-11-03,1424.9122128663387,1416.3987262814574,1287.5915192120474,1793.5801724349278
2014-11-04,1423.460976496757,1415.3762936347716,1288.4674950981225,1793.880964715616
2014-11-05,1431.9405320537044,1423.266484013753,1294.3351698528918,1802.0349656464984
2014-11-06,1431.001691708327,1419.8565089847846,1288.0339089913991,1819.8864404499814
2014-11-07,1433.1779494502425,1419.0805095936514,1285.6406357038031,1823.0051732425736
2014-11-10,1440.0951601506636,1427.693961936103,1291.5331171580444,1826.5948897504802
2014-11-11,1445.2024587714911,1436.1739604268366,1301.8046643910154,1840.2901361553463
2014-11-12,1444.6307871004224,1435.68242930819,1301.5886809485894,1843.854776146655
2014-11-13,1446.4379754716363,1436.8761576799743,1307.5240313991308,1868.3458705230794
2014-11-14,1452.546832614578,1441.2403781341072,1309.2721357012542,1874.8345314988735
2014-11-17,1450.2730734320517,1441.4858792905798,1309.8548335742378,1874.1006291612073
2014-11-18,1457.4336949090016,1450.2836472239962,1316.2304200913911,1866.9322251304736
2014-11-19,1453.9013384114135,1445.8701724648126,1315.4823396711754,1858.6361641944845
2014-11-20,1453.7846503067562,1447.211757660797,1315.5828693611677,1867.3279954697366
2014-11-21,1466.5113230855707,1462.1194437397087,1322.7012928108138,1856.3423288673519
2014-11-24,1466.8172214712665,1461.5751689253416,1319.1511959744814,1860.7853680977094
2014-11-25,1467.6643482647798,1463.3934525109128,1322.1664727174455,1858.351746887891
2014-11-26,1478.4295477138633,1473.0613759927514,1326.0496512499979,1872.7012455495478
2014-12-01,1469.6014769235362,1463.8439349703706,1320.8765521423668,1874.3159759862206
2014-12-02,1479.6621240986992,1474.1011298323153,1333.3584735382294,1871.705534176996
2014-12-03,1493.2176155802595,1486.931533285836,1334.2392070612198,1873.078267013172
2014-12-04,1494.286935997038,1484.1546994731343,1325.2108750567647,1885.0752908363559
2014-12-05,1493.6617238197477,1488.0283786149382,1332.5274733461772,1877.3955121861197
2014-12-08,1485.6420262573351,1477.7169670136363,1328.2188946869019,1855.5511673782298
2014-12-09,1475.8762489499402,1463.2131523510923,1306.1462234521346,1854.8218010780452
2014-12-10,1454.9137550446649,1444.5620560362015,1296.2383929855591,1838.5080710289064
2014-12-11,1449.7188817358829,1442.9183261683618,1293.913641851026,1825.1220843931264
2014-12-12,1420.6932023912332,1409.4553018853305,1264.250204377304,1802.0543581210902
2014-12-15,1406.35281857629,1389.150771503091,1246.7787815212282,1786.9791019844993
2014-12-16,1399.7594180233036,1395.3392225783516,1258.9274356760122,1754.939364717828
2014-12-17,1422.415853089127,1413.8022815321988,1267.1289464469107,1778.0668056918805
2014-12-18,1451.5652225892015,1443.609310365918,1297.5771203453246,1824.9074220660239
2014-12-19,1456.3705750610739,1452.1231983778348,1303.3769845335155,1827.4285548654718
2014-12-22,1472.640257927159,1465.71205694039,1310.9437513105318,1844.3651436900138
2014-12-23,1476.1638448948659,1467.7159228137386,1307.3792395302662,1852.924306762253
2014-12-30,1467.6534673761255,1456.365544463412,1296.8472641874353,1837.645427347026
2015-01-05,1441.460362109862,1428.258978662756,1279.6959232369634,1814.4675870241565
2015-01-06,1437.7226226107587,1422.570825190582,1273.5901951177525,1799.974606424533
2015-01-07,1450.1726980033022,1436.8569469233607,1288.4171967608509,1819.1112774859894
2015-01-08,1491.124834469194,1473.6033839453955,1319.5787004017611,1870.1289431443054
2015-01-09,1482.407090166905,1461.1303866847602,1310.845154707097,1856.5948076954037
2015-01-12,1472.5274102099165,1452.8694161047467,1310.0801443589344,1832.7954752051503
2015-01-13,1484.1273424923747,1468.002731263228,1321.949545124924,1849.5647983349825
2015-01-14,1465.5089658744828,1446.3065215456056,1303.2232017061945,1833.3797805646334
2015-01-15,1463.417136322385,1451.9010518453508,1314.9958971796823,1818.5008226085251
2015-01-16,1474.7503030923672,1469.225796439749,1327.577639669798,1827.611994859327
2015-01-21,1483.561829979631,1480.8250117495438,1336.4800232540067,1820.2531388830587
2015-01-22,1504.5519524057102,1500.8544901982048,1352.5442923933801,1854.3515996160531
2015-01-23,1500.3076667051403,1498.9710101957123,1354.7125107978013,1859.3308180356023
2015-01-26,1503.1056736343933,1503.6290664724668,1357.092197744422,1858.5450184405884
2015-01-27,1463.501850780152,1477.1670352791605,1343.915025264692,1752.0656682369383
2015-01-28,1457.8343802222284,1473.999898746998,1343.183862930335,1747.1189208920139
2015-01-29,1448.0073299815813,1463.6109535562045,1342.3320206553276,1765.6868307738102
2015-01-30,1439.7996822486803,1451.385960766615,1326.890177675496,1721.8857868497637
2015-02-02,1448.762340402204,1459.8763054370036,1333.4411402262708,1740.2948435837234
2015-02-03,1471.173562054253,1485.267969135996,1342.2940121911754,1753.8025210517626
2015-02-04,1471.6929613556006,1486.9518060497448,1348.0831781783445,1759.855401690295
2015-02-05,1482.8411217806647,1499.8255350336149,1361.7649642213296,1775.4916561230789
2015-02-06,1487.7052162221316,1502.8246884018135,1368.2619271013027,1777.774472974204
2015-02-09,1483.1657770377722,1498.8634060608133,1365.188375103962,1769.5855564734295
2015-02-10,1493.9149095887453,1508.7942444516063,1373.5305960458584,1779.4744643437375
2015-02-11,1498.4402016518607,1513.9634205968007,1374.0578867434435,1784.9677080948159
2015-02-12,1512.0222177217488,1528.1995213412745,1374.4382391082052,1810.760928814247
2015-02-13,1525.4479893605576,1541.489276522108,1389.727529172453,1836.7498967107406
2015-02-18,1525.804943476404,1544.6985585693794,1392.475767372626,1838.4977323141293
2015-02-19,1526.41781394351,1545.850143724759,1386.5893074212993,1840.9015300439144
2015-02-20,1534.8811031981973,1554.7219258875268,1392.1722206987508,1858.1811855622416
2015-02-23,1535.2712280185528,1555.074777165295,1393.4239292185378,1872.0453122027268
2015-02-24,1540.6374611456718,1560.55186872911,1397.764229556689,1866.7362060038045
2015-02-25,1541.32154390274,1559.888260554162,1398.3700403390908,1858.8185480075153
2015-02-26,1541.9608177779696,1562.1960532536814,1399.9782387581454,1863.1089079841572
2015-02-27,1540.0537628377815,1559.732298084947,1394.6107110810076,1855.1674216219576
2015-03-02,1545.765423024207,1566.767005875777,1401.0049645207212,1856.737575057362
2015-03-03,1533.9267855515257,1556.475057962248,1394.3658766124795,1843.2597251284647
2015-03-04,1532.8744555275796,1555.137226365749,1398.0896019762715,1839.8760835370947
2015-03-05,1539.9656137808352,1561.4717692337554,1406.7768827088064,1837.5279714996632
2015-03-06,1533.321033460112,1554.4267188614424,1397.8241944014096,1827.4599559757498
2015-03-09,1536.5992443374498,1557.4844203799794,1397.28068626274,1839.9861024908798
2015-03-10,1506.5618375926656,1524.3667255190123,1367.3584420550249,1809.0774718399337
2015-03-11,1501.8970819552796,1526.035617612861,1367.9692102629365,1801.8812659242367
2015-03-12,1506.7020579651728,1533.8628007297357,1384.801535502613,1795.0739903599865
2015-03-13,1502.4506428276266,1529.296292487532,1384.7931076449488,1801.4754931202874
2015-03-16,1514.7305312141043,1546.100852097376,1399.7382665757536,1816.0699568711711
2015-03-17,1514.6972035721521,1547.3855899465152,1401.2753092269563,1824.0887337476015
2015-03-18,1529.269630197482,1561.3086733019672,1420.0759984610108,1843.1934437940813
2015-03-19,1525.6123539566934,1561.8441339280496,1418.8010660660184,1839.6568797844513
2015-03-20,1534.6674806671638,1574.2920709849407,1427.0128529041995,1854.1968664138226
2015-03-23,1537.3957599532846,1576.5749683218714,1430.4568171537717,1858.216303810141
2015-03-24,1538.3940807381077,1578.5831528817962,1425.9113425933972,1861.8613845062132
2015-03-25,1510.4692388527417,1555.273701405679,1413.7243421301125,1815.6574237479363
2015-03-26,1501.2247328442772,1545.4769685254437,1401.127928732843,1803.42974555916
2015-03-27,1501.9036371870143,1545.0877770338025,1400.5637283938802,1799.858582419858
2015-03-30,1517.5752906966973,1563.230226979948,1416.3075759628944,1822.374882348566
2015-03-31,1498.666697435905,1544.322199750241,1395.6611721454412,1806.989438519617
2015-04-01,1501.5697702167959,1542.7856032169946,1398.1051717674022,1809.4376498380425
2015-04-02,1497.6269459628754,1538.8238320615853,1401.3746571320764,1802.7968581480936
2015-04-07,1517.958933356267,1560.2140225439384,1412.7336720206122,1825.8442638016493
2015-04-08,1514.5328422487441,1556.3949482864675,1413.3716440332173,1821.9758842542583
2015-04-09,1531.4419130158024,1574.0308344777575,1426.6205944816336,1826.4067337743527
2015-04-10,1534.5713511882434,1583.924213552219,1440.4753118766862,1830.2636422416288
2015-04-13,1534.3573904812472,1576.2292981822563,1435.3651793236538,1837.849174946321
2015-04-14,1531.8214368340907,1575.129324064632,1432.263826744334,1834.8906461164763
2015-04-15,1544.9866345604366,1584.805363071781,1433.6256131492732,1855.1075604354264
2015-04-16,1541.831587725162,1579.152529983641,1426.988616804932,1850.3360501038917
2015-04-17,1523.0708203033657,1560.9219582927055,1412.482600061935,1827.2804228739444
2015-04-20,1543.085795050925,1577.3341356405697,1422.9300195057265,1866.9912472144233
2015-04-21,1537.361992762302,1573.9094415208992,1421.4121080681787,1860.1680009433214
2015-04-22,1540.1470299048772,1574.151122132725,1415.0502572182659,1874.5853049943507
2015-04-23,1543.2163444351204,1576.4507286872201,1417.3478251221557,1886.1653902500477
2015-04-24,1569.785651569835,1592.2984643720663,1419.261194365834,1986.8369277724726
2015-04-27,1569.0707864257663,1596.7677167154097,1422.0996435279544,1995.2254532683712
2015-04-28,1570.4427281273863,1592.665304343557,1411.8269908242228,2010.32321988526
2015-04-29,1563.05479254443,1578.8025617763776,1397.7996985397547,1998.357689239327
2015-04-30,1547.74578706766,1571.3067385476245,1393.0817858090295,1974.9863710595453
2015-05-06,1537.817396707064,1562.8166659923252,1390.6923621985072,1944.7051354066639
2015-05-07,1542.202113721402,1562.5595595936688,1372.9716833566,1952.288796170786
2015-05-08,1565.9984055123605,1591.7626316202552,1399.3232000850783,1986.9399329307605
2015-05-11,1559.815795881214,1586.5400312382687,1393.7924857290075,1980.4419242262186
2015-05-12,1546.2142025291976,1568.9826679599887,1373.985427720079,1965.3345541113445
2015-05-13,1548.558921915033,1571.3286165404684,1373.2442286148341,1975.4026994877427
2015-05-14,1565.4065454827332,1582.7959396689673,1377.6729148374684,2007.0606991303132
2015-05-15,1562.3328087196185,1578.5283502864556,1373.128133382979,1998.677200933776
2015-05-18,1562.4753467760065,1579.5467012345823,1377.490719270036,2001.0152034377923
2015-05-19,1563.831241313974,1585.7835015226506,1388.4360075821014,2004.937340225233
2015-05-20,1564.898796770285,1585.5611686279724,1390.1298359202917,2008.8104234736863
2015-05-21,1567.2734414335682,1582.897460841868,1390.2154467162711,2001.309789477991
2015-05-22,1546.8705922044398,1571.4783210360774,1391.9286191842543,1990.8278968348116
2015-05-26,1536.3201635638666,1555.2414969230445,1374.4845827083948,1972.3372333520522
2015-05-27,1558.9801852435892,1574.2109987197011,1387.234051317618,2004.9624846694956
2015-05-28,1559.8564743892355,1574.4061384334257,1388.4890560735807,2001.6741066353445
2015-05-29,1546.0792311705268,1562.403979791648,1381.5772299752061,1982.1523918130188
2015-06-01,1548.2676038142026,1562.1357068253976,1380.8543876652907,1991.1395719479522
2015-06-02,1546.79350613908,1560.7130069566088,1374.8315289385766,1982.8126444554675
2015-06-03,1552.2492234341178,1565.8695206296766,1377.425095424949,1989.3518267429465
2015-06-04,1539.4155081767367,1549.3698026263187,1361.025358884252,1970.1363273381692
2015-06-05,1534.8915303417916,1541.8751988828271,1352.294358673965,1964.3538104753636
2015-06-08,1521.1255292000724,1527.9820092363173,1343.3614534238666,1949.2782153402068
2015-06-09,1521.747790188253,1526.9976563288642,1337.8571565143534,1946.4023606293736
2015-06-10,1537.5330542724146,1547.5544810763147,1350.1236108019634,1969.9057508212072
2015-06-11,1543.2265011953639,1551.3429230196318,1355.1118441930103,1968.6746807450597
2015-06-12,1527.3279897323036,1535.2753881209721,1343.0998356470025,1952.007728811801
2015-06-15,1512.3085935486556,1517.1072900088288,1329.5836628230297,1937.162214831828
2015-06-16,1514.1536839520672,1521.2903479583483,1333.4373969925,1943.0290260218103
2015-06-17,1512.7683120503043,1518.5848951882485,1329.0209743749351,1942.7419978635478
2015-06-18,1532.4302627079421,1535.768039526046,1338.365498773225,1963.2520719798945
2015-06-19,1528.463355306073,1532.717697546373,1336.3692310720485,1948.5032634142788
2015-06-22,1538.7061513275876,1551.0859028941395,1349.9217213225716,1956.734303295018
2015-06-23,1536.228454736306,1550.281006538211,1351.954750639854,1952.3201048837661
2015-06-24,1531.3629516075234,1543.461318976453,1349.096034770481,1950.7917583647948
2015-06-25,1525.5936331484957,1536.6346028648363,1339.833371585269,1944.0266739750161
2015-06-26,1515.0210619159973,1526.7204970415876,1335.5778713061416,1933.9773058135904
2015-06-29,1479.5574462582917,1493.2047532277402,1312.726261456708,1897.6189314994044
2015-06-30,1468.727330277557,1478.1192420131745,1299.8502458831117,1889.0600299273124
2015-07-01,1477.104911088379,1492.2375196754688,1314.5979575092244,1898.0823025999607
2015-07-02,1482.8837426938292,1496.147099609219,1316.7492215771329,1899.3031398382109
2015-07-07,1477.0866840825386,1485.6570380394348,1314.7352281970063,1891.5338991658182
2015-07-08,1467.697409441535,1472.39923759795,1317.6453521823107,1886.7203825480083
2015-07-09,1464.7042481825983,1479.4308452557682,1330.3617325632233,1884.036736851613
2015-07-10,1482.6094955150068,1497.649629134158,1344.3322586233833,1897.8635023641496
2015-07-13,1513.2598048482412,1522.6306187171776,1362.4236404421235,1929.8697929903321
2015-07-14,1514.124197199951,1521.8068443036884,1367.8806174756205,1932.9335944761392
2015-07-15,1509.18252166259,1516.770477861282,1366.3383163910603,1934.9328121630467
2015-07-16,1526.14198741092,1531.3796606611043,1374.899369007231,1965.0964433732802
2015-07-17,1543.8082706756477,1539.0634215589168,1377.932936603443,1965.7208756050989
2015-07-20,1543.5234573848718,1539.7019124771095,1381.0583442435222,1977.8675133623162
2015-07-21,1545.1315239186692,1540.0714631298479,1380.8437515857643,1979.4448551607345
2015-07-22,1518.0036627459274,1515.691502276222,1365.7030295130949,1925.9080235640613
2015-07-23,1516.8489210243538,1514.2708246221132,1363.3736357423693,1939.2589896554437
2015-07-24,1497.646960839428,1489.33329415959,1347.526473030788,1932.2997165412398
2015-07-27,1490.252597574795,1480.7315954011447,1339.3174513887736,1910.9524153341931
2015-07-28,1502.2542768832354,1496.8643306013755,1353.0523872822716,1914.2414948986288
2015-07-29,1516.7825447478685,1511.3588473532973,1371.1774201585058,1940.4151499042596
2015-07-30,1525.5093051258066,1521.4244157025457,1374.5970741378267,1949.2040341635388
2015-07-31,1523.8082125960962,1523.3032829176382,1379.7017126686758,1946.0054758830668
2015-08-03,1519.6480911696747,1518.7847031315519,1380.6407674945635,1939.0140021094207
2015-08-04,1516.0000666944964,1517.537286848597,1380.6033209834088,1940.6857702708644
2015-08-05,1533.176093970605,1536.6434232153288,1390.7297113628765,1945.6088948719198
2015-08-06,1518.0333897712474,1527.9622195116312,1395.148251733344,1925.5563025147248
2015-08-07,1515.4456268955616,1526.9017890773525,1389.7798100874338,1924.8324688243486
2015-08-10,1531.3369412827565,1542.4997612589814,1394.919248669588,1953.989001869003
2015-08-11,1515.1470097007534,1522.154372737638,1382.7978848604307,1916.3551468304727
2015-08-12,1507.2802305734153,1513.148766713356,1371.2560743442893,1917.6240620554315
2015-08-13,1504.5894567385317,1512.2844394603762,1374.608459411525,1923.7953212305636
2015-08-14,1508.4123865907918,1514.6637380963134,1370.7433416174636,1928.4962613320265
2015-08-17,1516.791286115039,1520.5340881836562,1377.4745216810336,1944.5796768105279
2015-08-18,1506.71588415175,1508.1155188676519,1371.5579102152078,1945.6520442774563
2015-08-19,1492.5166820977297,1493.1757801700514,1360.8968400519502,1927.3349741738111
2015-08-20,1469.886130294199,1475.0370589995616,1352.307305581215,1891.2085539921964
2015-08-21,1413.2027247823596,1426.20248460371,1310.7060840394658,1799.2709847625551
2015-08-24,1346.6398974817469,1360.271048759857,1256.5960967972935,1718.3228389622939
2015-08-25,1349.7358333112395,1370.8052964248031,1268.469054895146,1716.4811151128274
2015-08-26,1382.2930228336902,1390.6075352117257,1275.245014894072,1789.6642247376546
2015-08-27,1432.422475969997,1441.31371814566,1315.0581363540396,1844.0684144888799
2015-08-28,1438.6547968180146,1450.189963123246,1316.191831617332,1847.1363033793616
2015-09-01,1380.8432504733703,1393.2385769482096,1270.6085412889424,1769.1114460739163
2015-09-02,1406.528908168164,1413.6377315283119,1290.0411823228312,1824.1096003727082
2015-09-03,1409.6758467319798,1423.1937139461572,1299.7477232126382,1817.180945094183
2015-09-04,1384.0841679848804,1395.0366107516181,1274.2192425594728,1788.377020090622
2015-09-09,1372.7405908800304,1390.487276366819,1269.646216374657,1764.1715398204524
2015-09-10,1368.9292211395725,1382.981585890193,1262.3002170080217,1771.1258685383955
2015-09-11,1345.2704813681728,1370.713743592192,1263.6680751147633,1781.9293417893757
2015-09-14,1340.837356881342,1367.329047018814,1257.6541316345724,1779.1553354010516
2015-09-15,1360.1658355253521,1384.6681563369461,1268.6252266782622,1807.4333009949253
2015-09-16,1374.552662520468,1397.9758808548722,1275.8206012945404,1813.7785888129515
2015-09-17,1368.6703058052813,1391.8434917180086,1271.3933079901121,1809.1707740402785
2015-09-18,1349.7903986421306,1371.6851284402883,1256.2148083919355,1782.5582990337393
2015-09-21,1356.618334952787,1361.8315348944486,1259.464154743362,1802.8503171675013
2015-09-22,1338.3475073882275,1323.0907603573219,1231.6381362039842,1786.2989450127275
2015-09-23,1341.529017073861,1334.6643640391417,1246.461373314359,1786.955991503894
2015-09-24,1342.8397850325232,1331.7780354122726,1236.852809716032,1787.3989699766678
2015-09-25,1353.3050309949251,1339.5280204666965,1251.5961088817369,1795.081272619707
2015-09-28,1318.656603466017,1299.8400273502014,1220.8616103266295,1762.0776322527622
2015-09-29,1313.8218871236006,1291.7860644937598,1212.8643299380108,1747.4743562026952
2015-09-30,1336.7316299854538,1316.7422561123349,1237.4443974799765,1771.0019473136238
2015-10-01,1338.7725922165814,1319.5855728149206,1239.7557982977116,1777.3715832652335
2015-10-02,1355.70884613265,1331.2496298394408,1254.0909362990606,1799.5522688114236
2015-10-05,1380.5911955540694,1359.439118943975,1280.208024989144,1832.2672650449572
2015-10-06,1389.402082412823,1368.1536098533322,1275.4777828345227,1832.8181341620639
2015-10-07,1398.0030364790691,1383.2269257529947,1275.9637941544686,1840.9987132551562
2015-10-08,1406.3871439417067,1393.5465624073659,1282.4184392807103,1854.9929772523956
2015-10-09,1412.5849980277762,1402.8022790802772,1292.3629100437654,1857.916382566607
2015-10-12,1407.438565244446,1399.611286848275,1288.9164453041028,1856.525151523738
2015-10-13,1404.581266986446,1396.1237797351898,1288.8066283502612,1853.5204869319027
2015-10-14,1405.2477659811127,1394.3758646631254,1280.8510938442157,1838.879249053141
2015-10-15,1414.1824011235722,1403.1631493613165,1301.0929764051987,1848.8400481765025
2015-10-16,1419.7219859081179,1407.049909243252,1310.2830226428664,1858.2935778240133
2015-10-19,1422.4105229642591,1405.0441449012721,1309.9766520859862,1868.4575991273716
2015-10-20,1417.1931536097204,1400.505969747458,1305.0642703137116,1875.947193430104
2015-10-21,1408.209232085657,1394.5846319693837,1296.384422113074,1862.3703133039205
2015-10-22,1428.7635776544703,1421.0310255001543,1310.9789933216562,1886.6167117512127
2015-10-23,1479.7200943119076,1458.357620028437,1334.430323202618,2009.9403519522102
2015-10-26,1479.0147450158793,1454.5460633522785,1331.0590184850444,2027.2404859858336
2015-10-27,1444.8668447778007,1432.436479230774,1330.440944398607,2014.6617587562644
2015-10-28,1468.7885145771418,1459.8628620894792,1357.0074402461173,2047.5505041592658
2015-10-29,1464.4043298034485,1454.2691449260687,1351.3407089137288,2053.8357944277495
